Applicant_Name,Country_Code,Application_number,File_Name,Filing_Date,ID_univerzita,API,TYP,TYP_CISLO,Application_Number,API,STAV,API_typ
Česká zemědělská univerzita v Praze ,CZ,2021-39310,OPENDATAST96_PT_CZ_DIFF_PUV2021-39310.xml,26.10.2021,3,PUV/39310,PUV,2,2021-39310,PUV/39310,Platný dokument,PUV/39310-2
Česká zemědělská univerzita v Praze ,CZ,2021-39315,OPENDATAST96_PT_CZ_DIFF_PUV2021-39315.xml,26.10.2021,3,PUV/39315,PUV,2,2021-39315,PUV/39315,Platný dokument,PUV/39315-2
Česká zemědělská univerzita v Praze ,CZ,2021-39479,OPENDATAST96_PT_CZ_DIFF_PUV2021-39479.xml,15.12.2021,3,PUV/39479,PUV,2,2021-39479,PUV/39479,Platný dokument,PUV/39479-2
Česká zemědělská univerzita v Praze ,CZ,2022-39599,OPENDATAST96_PT_CZ_DIFF_PUV2022-39599.xml,21.01.2022,3,PUV/39599,PUV,2,2022-39599,PUV/39599,Platný dokument,PUV/39599-2
Česká zemědělská univerzita v Praze ,CZ,2022-39875,OPENDATAST96_PT_CZ_DIFF_PUV2022-39875.xml,12.05.2022,3,PUV/39875,PUV,2,2022-39875,PUV/39875,Platný dokument,PUV/39875-2
Česká zemědělská univerzita v Praze ,CZ,2022-40145,OPENDATAST96_PT_CZ_DIFF_PUV2022-40145.xml,12.08.2022,3,PUV/40145,PUV,2,2022-40145,PUV/40145,Platný dokument,PUV/40145-2
Česká zemědělská univerzita v Praze ,CZ,2022-40155,OPENDATAST96_PT_CZ_DIFF_PUV2022-40155.xml,16.08.2022,3,PUV/40155,PUV,2,2022-40155,PUV/40155,Platný dokument,PUV/40155-2
Česká zemědělská univerzita v Praze ,CZ,2022-40213,OPENDATAST96_PT_CZ_DIFF_PUV2022-40213.xml,07.09.2022,3,PUV/40213,PUV,2,2022-40213,PUV/40213,Platný dokument,PUV/40213-2
Česká zemědělská univerzita v Praze ,CZ,2022-40214,OPENDATAST96_PT_CZ_DIFF_PUV2022-40214.xml,07.09.2022,3,PUV/40214,PUV,2,2022-40214,PUV/40214,Platný dokument,PUV/40214-2
Česká zemědělská univerzita v Praze ,CZ,2022-40363,OPENDATAST96_PT_CZ_DIFF_PUV2022-40363.xml,18.10.2022,3,PUV/40363,PUV,2,2022-40363,PUV/40363,Platný dokument,PUV/40363-2
Česká zemědělská univerzita v Praze ,CZ,2022-40380,OPENDATAST96_PT_CZ_DIFF_PUV2022-40380.xml,21.10.2022,3,PUV/40380,PUV,2,2022-40380,PUV/40380,Platný dokument,PUV/40380-2
Česká zemědělská univerzita v Praze ,CZ,2022-40524,OPENDATAST96_PT_CZ_DIFF_PUV2022-40524.xml,22.12.2020,3,PUV/40524,PUV,2,2022-40524,PUV/40524,Platný dokument,PUV/40524-2
Česká zemědělská univerzita v Praze ,CZ,2022-40553,OPENDATAST96_PT_CZ_DIFF_PUV2022-40553.xml,06.12.2022,3,PUV/40553,PUV,2,2022-40553,PUV/40553,Platný dokument,PUV/40553-2
Česká zemědělská univerzita v Praze ,CZ,2022-40558,OPENDATAST96_PT_CZ_DIFF_PUV2022-40558.xml,07.12.2022,3,PUV/40558,PUV,2,2022-40558,PUV/40558,Platný dokument,PUV/40558-2
Česká zemědělská univerzita v Praze ,CZ,2022-40566,OPENDATAST96_PT_CZ_DIFF_PUV2022-40566.xml,09.12.2022,3,PUV/40566,PUV,2,2022-40566,PUV/40566,Platný dokument,PUV/40566-2
Česká zemědělská univerzita v Praze ,CZ,2023-40836,OPENDATAST96_PT_CZ_DIFF_PUV2023-40836.xml,28.03.2023,3,PUV/40836,PUV,2,2023-40836,PUV/40836,Platný dokument,PUV/40836-2
Česká zemědělská univerzita v Praze ,CZ,2023-40902,OPENDATAST96_PT_CZ_DIFF_PUV2023-40902.xml,17.04.2023,3,PUV/40902,PUV,2,2023-40902,PUV/40902,Platný dokument,PUV/40902-2
Česká zemědělská univerzita v Praze ,CZ,2023-41107,OPENDATAST96_PT_CZ_DIFF_PUV2023-41107.xml,27.06.2023,3,PUV/41107,PUV,2,2023-41107,PUV/41107,Platný dokument,PUV/41107-2
Česká zemědělská univerzita v Praze ,CZ,2023-41146,OPENDATAST96_PT_CZ_DIFF_PUV2023-41146.xml,14.07.2023,3,PUV/41146,PUV,2,2023-41146,PUV/41146,Platný dokument,PUV/41146-2
Česká zemědělská univerzita v Praze ,CZ,2023-41190,OPENDATAST96_PT_CZ_DIFF_PUV2023-41190.xml,01.08.2023,3,PUV/41190,PUV,2,2023-41190,PUV/41190,Platný dokument,PUV/41190-2
Česká zemědělská univerzita v Praze ,CZ,2024-41748,OPENDATAST96_PT_CZ_DIFF_PUV2024-41748.xml,01.02.2024,3,PUV/41748,PUV,2,2024-41748,PUV/41748,Platný dokument,PUV/41748-2
Česká zemědělská univerzita v Praze ,CZ,2024-41999,OPENDATAST96_PT_CZ_DIFF_PUV2024-41999.xml,30.05.2024,3,PUV/41999,PUV,2,2024-41999,PUV/41999,Platný dokument,PUV/41999-2
Česká zemědělská univerzita v Praze ,CZ,2024-42000,OPENDATAST96_PT_CZ_DIFF_PUV2024-42000.xml,30.05.2024,3,PUV/42000,PUV,2,2024-42000,PUV/42000,Platný dokument,PUV/42000-2
Česká zemědělská univerzita v Praze ,CZ,2024-42001,OPENDATAST96_PT_CZ_DIFF_PUV2024-42001.xml,30.05.2024,3,PUV/42001,PUV,2,2024-42001,PUV/42001,Platný dokument,PUV/42001-2
Česká zemědělská univerzita v Praze ,CZ,2024-42002,OPENDATAST96_PT_CZ_DIFF_PUV2024-42002.xml,30.05.2024,3,PUV/42002,PUV,2,2024-42002,PUV/42002,Platný dokument,PUV/42002-2
Česká zemědělská univerzita v Praze ,CZ,2024-42018,OPENDATAST96_PT_CZ_DIFF_PUV2024-42018.xml,04.06.2024,3,PUV/42018,PUV,2,2024-42018,PUV/42018,Platný dokument,PUV/42018-2
Česká zemědělská univerzita v Praze ,CZ,2024-42074,OPENDATAST96_PT_CZ_DIFF_PUV2024-42074.xml,28.06.2024,3,PUV/42074,PUV,2,2024-42074,PUV/42074,Platný dokument,PUV/42074-2
Česká zemědělská univerzita v Praze ,CZ,2024-42155,OPENDATAST96_PT_CZ_DIFF_PUV2024-42155.xml,14.08.2024,3,PUV/42155,PUV,2,2024-42155,PUV/42155,Platný dokument,PUV/42155-2
Česká zemědělská univerzita v Praze ,CZ,2015-449,OPENDATAST96_PT_CZ_DIFF_PV2015-449.xml,29.06.2015,3,PT/2015-449,PT,1,2015-449,PT/2015-449,Platný dokument,PT/2015-449-1
Česká zemědělská univerzita v Praze ,CZ,2015-682,OPENDATAST96_PT_CZ_DIFF_PV2015-682.xml,02.10.2015,3,PT/2015-682,PT,1,2015-682,PT/2015-682,Platný dokument na poshovovací lhůtě,PT/2015-682-1
Česká zemědělská univerzita v Praze ,CZ,2015-786,OPENDATAST96_PT_CZ_DIFF_PV2015-786.xml,05.11.2015,3,PT/2015-786,PT,1,2015-786,PT/2015-786,Zveřejněná přihláška,PT/2015-786-1
Česká zemědělská univerzita v Praze ,CZ,2015-937,OPENDATAST96_PT_CZ_DIFF_PV2015-937.xml,23.12.2015,3,PT/2015-937,PT,1,2015-937,PT/2015-937,Platný dokument,PT/2015-937-1
Česká zemědělská univerzita v Praze ,CZ,2016-714,OPENDATAST96_PT_CZ_DIFF_PV2016-714.xml,14.11.2016,3,PT/2016-714,PT,1,2016-714,PT/2016-714,Platný dokument,PT/2016-714-1
Česká zemědělská univerzita v Praze ,CZ,2016-735,OPENDATAST96_PT_CZ_DIFF_PV2016-735.xml,25.11.2016,3,PT/2016-735,PT,1,2016-735,PT/2016-735,Platný dokument,PT/2016-735-1
Česká zemědělská univerzita v Praze ,CZ,2016-819,OPENDATAST96_PT_CZ_DIFF_PV2016-819.xml,21.12.2016,3,PT/2016-819,PT,1,2016-819,PT/2016-819,Platný dokument,PT/2016-819-1
Česká zemědělská univerzita v Praze ,CZ,2017-135,OPENDATAST96_PT_CZ_DIFF_PV2017-135.xml,10.03.2017,3,PT/2017-135,PT,1,2017-135,PT/2017-135,Platný dokument,PT/2017-135-1
Česká zemědělská univerzita v Praze ,CZ,2017-136,OPENDATAST96_PT_CZ_DIFF_PV2017-136.xml,10.03.2017,3,PT/2017-136,PT,1,2017-136,PT/2017-136,Platný dokument,PT/2017-136-1
Česká zemědělská univerzita v Praze ,CZ,2017-258,OPENDATAST96_PT_CZ_DIFF_PV2017-258.xml,05.05.2017,3,PT/2017-258,PT,1,2017-258,PT/2017-258,Platný dokument,PT/2017-258-1
Česká zemědělská univerzita v Praze ,CZ,2017-470,OPENDATAST96_PT_CZ_DIFF_PV2017-470.xml,15.08.2017,3,PT/2017-470,PT,1,2017-470,PT/2017-470,Platný dokument,PT/2017-470-1
Česká zemědělská univerzita v Praze ,CZ,2017-767,OPENDATAST96_PT_CZ_DIFF_PV2017-767.xml,30.11.2017,3,PT/2017-767,PT,1,2017-767,PT/2017-767,Platný dokument,PT/2017-767-1
Česká zemědělská univerzita v Praze ,CZ,2017-788,OPENDATAST96_PT_CZ_DIFF_PV2017-788.xml,08.12.2017,3,PT/2017-788,PT,1,2017-788,PT/2017-788,Zveřejněná přihláška,PT/2017-788-1
Česká zemědělská univerzita v Praze ,CZ,2018-365,OPENDATAST96_PT_CZ_DIFF_PV2018-365.xml,20.07.2018,3,PT/2018-365,PT,1,2018-365,PT/2018-365,Platný dokument,PT/2018-365-1
Česká zemědělská univerzita v Praze ,CZ,2019-302,OPENDATAST96_PT_CZ_DIFF_PV2019-302.xml,15.05.2019,3,PT/2019-302,PT,1,2019-302,PT/2019-302,Zaniklý dokument,PT/2019-302-1
Česká zemědělská univerzita v Praze ,CZ,2019-366,OPENDATAST96_PT_CZ_DIFF_PV2019-366.xml,12.06.2019,3,PT/2019-366,PT,1,2019-366,PT/2019-366,Platný dokument,PT/2019-366-1
Česká zemědělská univerzita v Praze ,CZ,2019-561,OPENDATAST96_PT_CZ_DIFF_PV2019-561.xml,03.09.2019,3,PT/2019-561,PT,1,2019-561,PT/2019-561,Platný dokument,PT/2019-561-1
Česká zemědělská univerzita v Praze ,CZ,2019-565,OPENDATAST96_PT_CZ_DIFF_PV2019-565.xml,04.09.2019,3,PT/2019-565,PT,1,2019-565,PT/2019-565,Platný dokument,PT/2019-565-1
Česká zemědělská univerzita v Praze ,CZ,2019-723,OPENDATAST96_PT_CZ_DIFF_PV2019-723.xml,25.11.2019,3,PT/2019-723,PT,1,2019-723,PT/2019-723,Platný dokument,PT/2019-723-1
Česká zemědělská univerzita v Praze ,CZ,2020-223,OPENDATAST96_PT_CZ_DIFF_PV2020-223.xml,17.04.2020,3,PT/2020-223,PT,1,2020-223,PT/2020-223,Platný dokument,PT/2020-223-1
Česká zemědělská univerzita v Praze ,CZ,2020-224,OPENDATAST96_PT_CZ_DIFF_PV2020-224.xml,17.04.2020,3,PT/2020-224,PT,1,2020-224,PT/2020-224,Platný dokument,PT/2020-224-1
Česká zemědělská univerzita v Praze ,CZ,2020-692,OPENDATAST96_PT_CZ_DIFF_PV2020-692.xml,18.12.2020,3,PT/2020-692,PT,1,2020-692,PT/2020-692,Platný dokument,PT/2020-692-1
Česká zemědělská univerzita v Praze ,CZ,2020-694,OPENDATAST96_PT_CZ_DIFF_PV2020-694.xml,18.12.2020,3,PT/2020-694,PT,1,2020-694,PT/2020-694,Platný dokument,PT/2020-694-1
Česká zemědělská univerzita v Praze ,CZ,2020-707,OPENDATAST96_PT_CZ_DIFF_PV2020-707.xml,22.12.2020,3,PT/2020-707,PT,1,2020-707,PT/2020-707,Platný dokument,PT/2020-707-1
Česká zemědělská univerzita v Praze ,CZ,2021-322,OPENDATAST96_PT_CZ_DIFF_PV2021-322.xml,30.06.2021,3,PT/2021-322,PT,1,2021-322,PT/2021-322,Platný dokument,PT/2021-322-1
Česká zemědělská univerzita v Praze ,CZ,2021-476,OPENDATAST96_PT_CZ_DIFF_PV2021-476.xml,11.10.2021,3,PT/2021-476,PT,1,2021-476,PT/2021-476,Platný dokument,PT/2021-476-1
Česká zemědělská univerzita v Praze ,CZ,2021-556,OPENDATAST96_PT_CZ_DIFF_PV2021-556.xml,08.12.2021,3,PT/2021-556,PT,1,2021-556,PT/2021-556,Platný dokument,PT/2021-556-1
Česká zemědělská univerzita v Praze ,CZ,2021-561,OPENDATAST96_PT_CZ_DIFF_PV2021-561.xml,13.12.2021,3,PT/2021-561,PT,1,2021-561,PT/2021-561,Platný dokument,PT/2021-561-1
Česká zemědělská univerzita v Praze ,CZ,2021-581,OPENDATAST96_PT_CZ_DIFF_PV2021-581.xml,20.12.2021,3,PT/2021-581,PT,1,2021-581,PT/2021-581,Platný dokument,PT/2021-581-1
Česká zemědělská univerzita v Praze ,CZ,2022-152,OPENDATAST96_PT_CZ_DIFF_PV2022-152.xml,11.04.2022,3,PT/2022-152,PT,1,2022-152,PT/2022-152,Platný dokument,PT/2022-152-1
Česká zemědělská univerzita v Praze ,CZ,2022-263,OPENDATAST96_PT_CZ_DIFF_PV2022-263.xml,14.06.2022,3,PT/2022-263,PT,1,2022-263,PT/2022-263,Platný dokument,PT/2022-263-1
Česká zemědělská univerzita v Praze ,CZ,2022-342,OPENDATAST96_PT_CZ_DIFF_PV2022-342.xml,17.08.2022,3,PT/2022-342,PT,1,2022-342,PT/2022-342,Platný dokument,PT/2022-342-1
Česká zemědělská univerzita v Praze ,CZ,2022-378,OPENDATAST96_PT_CZ_DIFF_PV2022-378.xml,07.09.2022,3,PT/2022-378,PT,1,2022-378,PT/2022-378,Platný dokument,PT/2022-378-1
Česká zemědělská univerzita v Praze ,CZ,2022-392,OPENDATAST96_PT_CZ_DIFF_PV2022-392.xml,16.09.2022,3,PT/2022-392,PT,1,2022-392,PT/2022-392,Zveřejněná přihláška,PT/2022-392-1
Česká zemědělská univerzita v Praze ,CZ,2022-450,OPENDATAST96_PT_CZ_DIFF_PV2022-450.xml,31.10.2022,3,PT/2022-450,PT,1,2022-450,PT/2022-450,Platný dokument na poshovovací lhůtě,PT/2022-450-1
Česká zemědělská univerzita v Praze ,CZ,2022-495,OPENDATAST96_PT_CZ_DIFF_PV2022-495.xml,27.11.2022,3,PT/2022-495,PT,1,2022-495,PT/2022-495,Platný dokument,PT/2022-495-1
Česká zemědělská univerzita v Praze ,CZ,2023-151,OPENDATAST96_PT_CZ_DIFF_PV2023-151.xml,17.04.2023,3,PT/2023-151,PT,1,2023-151,PT/2023-151,Platný dokument,PT/2023-151-1
Česká zemědělská univerzita v Praze ,CZ,2013-27489,OPENDATAST96_PT_CZ_FULL_PUV2013-27489.xml,22.02.2013,3,PUV/27489,PUV,2,2013-27489,PUV/27489,Zaniklý dokument,PUV/27489-2
Česká zemědělská univerzita v Praze ,CZ,2013-27540,OPENDATAST96_PT_CZ_FULL_PUV2013-27540.xml,01.03.2013,3,PUV/27540,PUV,2,2013-27540,PUV/27540,Zaniklý dokument,PUV/27540-2
Česká zemědělská univerzita v Praze ,CZ,2013-27541,OPENDATAST96_PT_CZ_FULL_PUV2013-27541.xml,01.03.2013,3,PUV/27541,PUV,2,2013-27541,PUV/27541,Zaniklý dokument,PUV/27541-2
Česká zemědělská univerzita v Praze ,CZ,2013-27689,OPENDATAST96_PT_CZ_FULL_PUV2013-27689.xml,02.04.2013,3,PUV/27689,PUV,2,2013-27689,PUV/27689,Zaniklý dokument,PUV/27689-2
Česká zemědělská univerzita v Praze ,CZ,2013-27929,OPENDATAST96_PT_CZ_FULL_PUV2013-27929.xml,16.05.2013,3,PUV/27929,PUV,2,2013-27929,PUV/27929,Zaniklý dokument,PUV/27929-2
Česká zemědělská univerzita v Praze ,CZ,2013-28060,OPENDATAST96_PT_CZ_FULL_PUV2013-28060.xml,11.06.2013,3,PUV/28060,PUV,2,2013-28060,PUV/28060,Zaniklý dokument,PUV/28060-2
Česká zemědělská univerzita v Praze ,CZ,2013-28358,OPENDATAST96_PT_CZ_FULL_PUV2013-28358.xml,22.08.2013,3,PUV/28358,PUV,2,2013-28358,PUV/28358,Zaniklý dokument,PUV/28358-2
Česká zemědělská univerzita v Praze ,CZ,2013-28360,OPENDATAST96_PT_CZ_FULL_PUV2013-28360.xml,23.08.2013,3,PUV/28360,PUV,2,2013-28360,PUV/28360,Zaniklý dokument,PUV/28360-2
Česká zemědělská univerzita v Praze ,CZ,2013-28364,OPENDATAST96_PT_CZ_FULL_PUV2013-28364.xml,23.08.2013,3,PUV/28364,PUV,2,2013-28364,PUV/28364,Zaniklý dokument,PUV/28364-2
Česká zemědělská univerzita v Praze ,CZ,2013-28369,OPENDATAST96_PT_CZ_FULL_PUV2013-28369.xml,27.08.2013,3,PUV/28369,PUV,2,2013-28369,PUV/28369,Zaniklý dokument,PUV/28369-2
Česká zemědělská univerzita v Praze ,CZ,2013-28389,OPENDATAST96_PT_CZ_FULL_PUV2013-28389.xml,28.08.2013,3,PUV/28389,PUV,2,2013-28389,PUV/28389,Zaniklý dokument,PUV/28389-2
Česká zemědělská univerzita v Praze ,CZ,2013-28448,OPENDATAST96_PT_CZ_FULL_PUV2013-28448.xml,13.09.2013,3,PUV/28448,PUV,2,2013-28448,PUV/28448,Zaniklý dokument,PUV/28448-2
Česká zemědělská univerzita v Praze ,CZ,2013-28928,OPENDATAST96_PT_CZ_FULL_PUV2013-28928.xml,11.12.2013,3,PUV/28928,PUV,2,2013-28928,PUV/28928,Zaniklý dokument,PUV/28928-2
Česká zemědělská univerzita v Praze ,CZ,2013-28993,OPENDATAST96_PT_CZ_FULL_PUV2013-28993.xml,20.12.2013,3,PUV/28993,PUV,2,2013-28993,PUV/28993,Zaniklý dokument,PUV/28993-2
Česká zemědělská univerzita v Praze ,CZ,2014-29083,OPENDATAST96_PT_CZ_FULL_PUV2014-29083.xml,14.01.2014,3,PUV/29083,PUV,2,2014-29083,PUV/29083,Zaniklý dokument,PUV/29083-2
Česká zemědělská univerzita v Praze ,CZ,2014-29180,OPENDATAST96_PT_CZ_FULL_PUV2014-29180.xml,03.02.2014,3,PUV/29180,PUV,2,2014-29180,PUV/29180,Zaniklý dokument,PUV/29180-2
Česká zemědělská univerzita v Praze ,CZ,2014-29420,OPENDATAST96_PT_CZ_FULL_PUV2014-29420.xml,02.04.2014,3,PUV/29420,PUV,2,2014-29420,PUV/29420,Zaniklý dokument,PUV/29420-2
Česká zemědělská univerzita v Praze ,CZ,2014-29428,OPENDATAST96_PT_CZ_FULL_PUV2014-29428.xml,04.04.2014,3,PUV/29428,PUV,2,2014-29428,PUV/29428,Zaniklý dokument,PUV/29428-2
Česká zemědělská univerzita v Praze ,CZ,2014-29445,OPENDATAST96_PT_CZ_FULL_PUV2014-29445.xml,10.04.2014,3,PUV/29445,PUV,2,2014-29445,PUV/29445,Zaniklý dokument,PUV/29445-2
Česká zemědělská univerzita v Praze ,CZ,2014-29519,OPENDATAST96_PT_CZ_FULL_PUV2014-29519.xml,29.04.2014,3,PUV/29519,PUV,2,2014-29519,PUV/29519,Zaniklý dokument,PUV/29519-2
Česká zemědělská univerzita v Praze ,CZ,2014-29719,OPENDATAST96_PT_CZ_FULL_PUV2014-29719.xml,30.06.2014,3,PUV/29719,PUV,2,2014-29719,PUV/29719,Zaniklý dokument,PUV/29719-2
Česká zemědělská univerzita v Praze ,CZ,2014-29810,OPENDATAST96_PT_CZ_FULL_PUV2014-29810.xml,23.07.2014,3,PUV/29810,PUV,2,2014-29810,PUV/29810,Zaniklý dokument,PUV/29810-2
Česká zemědělská univerzita v Praze ,CZ,2014-29885,OPENDATAST96_PT_CZ_FULL_PUV2014-29885.xml,19.08.2014,3,PUV/29885,PUV,2,2014-29885,PUV/29885,Zaniklý dokument,PUV/29885-2
Česká zemědělská univerzita v Praze ,CZ,2014-30291,OPENDATAST96_PT_CZ_FULL_PUV2014-30291.xml,15.01.2014,3,PUV/30291,PUV,2,2014-30291,PUV/30291,Zaniklý dokument,PUV/30291-2
Česká zemědělská univerzita v Praze ,CZ,2014-30337,OPENDATAST96_PT_CZ_FULL_PUV2014-30337.xml,26.11.2014,3,PUV/30337,PUV,2,2014-30337,PUV/30337,Zaniklý dokument,PUV/30337-2
Česká zemědělská univerzita v Praze ,CZ,2015-30672,OPENDATAST96_PT_CZ_FULL_PUV2015-30672.xml,03.02.2015,3,PUV/30672,PUV,2,2015-30672,PUV/30672,Zaniklý dokument,PUV/30672-2
Česká zemědělská univerzita v Praze ,CZ,2015-31518,OPENDATAST96_PT_CZ_FULL_PUV2015-31518.xml,15.09.2015,3,PUV/31518,PUV,2,2015-31518,PUV/31518,Zaniklý dokument,PUV/31518-2
Česká zemědělská univerzita v Praze ,CZ,2016-32067,OPENDATAST96_PT_CZ_FULL_PUV2016-32067.xml,05.11.2015,3,PUV/32067,PUV,2,2016-32067,PUV/32067,Zaniklý dokument,PUV/32067-2
Česká zemědělská univerzita v Praze ,CZ,2016-32166,OPENDATAST96_PT_CZ_FULL_PUV2016-32166.xml,04.03.2016,3,PUV/32166,PUV,2,2016-32166,PUV/32166,Zaniklý dokument,PUV/32166-2
Česká zemědělská univerzita v Praze ,CZ,2016-32177,OPENDATAST96_PT_CZ_FULL_PUV2016-32177.xml,09.03.2016,3,PUV/32177,PUV,2,2016-32177,PUV/32177,Zaniklý dokument,PUV/32177-2
Česká zemědělská univerzita v Praze ,CZ,2016-32328,OPENDATAST96_PT_CZ_FULL_PUV2016-32328.xml,27.04.2016,3,PUV/32328,PUV,2,2016-32328,PUV/32328,Zaniklý dokument,PUV/32328-2
Česká zemědělská univerzita v Praze ,CZ,2016-32414,OPENDATAST96_PT_CZ_FULL_PUV2016-32414.xml,03.11.2015,3,PUV/32414,PUV,2,2016-32414,PUV/32414,Zaniklý dokument,PUV/32414-2
Česká zemědělská univerzita v Praze ,CZ,2016-32680,OPENDATAST96_PT_CZ_FULL_PUV2016-32680.xml,08.08.2016,3,PUV/32680,PUV,2,2016-32680,PUV/32680,Zaniklý dokument,PUV/32680-2
Česká zemědělská univerzita v Praze ,CZ,2016-32801,OPENDATAST96_PT_CZ_FULL_PUV2016-32801.xml,13.09.2016,3,PUV/32801,PUV,2,2016-32801,PUV/32801,Zaniklý dokument,PUV/32801-2
Česká zemědělská univerzita v Praze ,CZ,2016-33043,OPENDATAST96_PT_CZ_FULL_PUV2016-33043.xml,14.11.2016,3,PUV/33043,PUV,2,2016-33043,PUV/33043,Zaniklý dokument,PUV/33043-2
Česká zemědělská univerzita v Praze ,CZ,2016-33233,OPENDATAST96_PT_CZ_FULL_PUV2016-33233.xml,21.12.2016,3,PUV/33233,PUV,2,2016-33233,PUV/33233,Zaniklý dokument,PUV/33233-2
Česká zemědělská univerzita v Praze ,CZ,2017-33295,OPENDATAST96_PT_CZ_FULL_PUV2017-33295.xml,16.01.2017,3,PUV/33295,PUV,2,2017-33295,PUV/33295,Zaniklý dokument,PUV/33295-2
Česká zemědělská univerzita v Praze ,CZ,2017-33312,OPENDATAST96_PT_CZ_FULL_PUV2017-33312.xml,18.01.2017,3,PUV/33312,PUV,2,2017-33312,PUV/33312,Zaniklý dokument,PUV/33312-2
Česká zemědělská univerzita v Praze ,CZ,2017-33493,OPENDATAST96_PT_CZ_FULL_PUV2017-33493.xml,10.03.2017,3,PUV/33493,PUV,2,2017-33493,PUV/33493,Zaniklý dokument,PUV/33493-2
Česká zemědělská univerzita v Praze ,CZ,2017-33494,OPENDATAST96_PT_CZ_FULL_PUV2017-33494.xml,10.03.2017,3,PUV/33494,PUV,2,2017-33494,PUV/33494,Zaniklý dokument,PUV/33494-2
Česká zemědělská univerzita v Praze ,CZ,2017-33687,OPENDATAST96_PT_CZ_FULL_PUV2017-33687.xml,15.05.2017,3,PUV/33687,PUV,2,2017-33687,PUV/33687,Zaniklý dokument,PUV/33687-2
Česká zemědělská univerzita v Praze ,CZ,2017-33688,OPENDATAST96_PT_CZ_FULL_PUV2017-33688.xml,15.05.2017,3,PUV/33688,PUV,2,2017-33688,PUV/33688,Zaniklý dokument,PUV/33688-2
Česká zemědělská univerzita v Praze ,CZ,2017-33911,OPENDATAST96_PT_CZ_FULL_PUV2017-33911.xml,11.07.2017,3,PUV/33911,PUV,2,2017-33911,PUV/33911,Zaniklý dokument,PUV/33911-2
Česká zemědělská univerzita v Praze ,CZ,2017-34117,OPENDATAST96_PT_CZ_FULL_PUV2017-34117.xml,18.09.2017,3,PUV/34117,PUV,2,2017-34117,PUV/34117,Zaniklý dokument,PUV/34117-2
Česká zemědělská univerzita v Praze ,CZ,2017-34213,OPENDATAST96_PT_CZ_FULL_PUV2017-34213.xml,16.10.2017,3,PUV/34213,PUV,2,2017-34213,PUV/34213,Zaniklý dokument,PUV/34213-2
Česká zemědělská univerzita v Praze ,CZ,2017-34471,OPENDATAST96_PT_CZ_FULL_PUV2017-34471.xml,18.12.2017,3,PUV/34471,PUV,2,2017-34471,PUV/34471,Zaniklý dokument,PUV/34471-2
Česká zemědělská univerzita v Praze ,CZ,2017-34492,OPENDATAST96_PT_CZ_FULL_PUV2017-34492.xml,20.12.2017,3,PUV/34492,PUV,2,2017-34492,PUV/34492,Zaniklý dokument,PUV/34492-2
Česká zemědělská univerzita v Praze ,CZ,2017-34496,OPENDATAST96_PT_CZ_FULL_PUV2017-34496.xml,20.12.2017,3,PUV/34496,PUV,2,2017-34496,PUV/34496,Zaniklý dokument,PUV/34496-2
Česká zemědělská univerzita v Praze ,CZ,2018-34572,OPENDATAST96_PT_CZ_FULL_PUV2018-34572.xml,11.01.2018,3,PUV/34572,PUV,2,2018-34572,PUV/34572,Zaniklý dokument,PUV/34572-2
Česká zemědělská univerzita v Praze ,CZ,2018-34683,OPENDATAST96_PT_CZ_FULL_PUV2018-34683.xml,07.02.2018,3,PUV/34683,PUV,2,2018-34683,PUV/34683,Zaniklý dokument,PUV/34683-2
Česká zemědělská univerzita v Praze ,CZ,2018-34827,OPENDATAST96_PT_CZ_FULL_PUV2018-34827.xml,27.03.2018,3,PUV/34827,PUV,2,2018-34827,PUV/34827,Zaniklý dokument,PUV/34827-2
Česká zemědělská univerzita v Praze ,CZ,2018-34973,OPENDATAST96_PT_CZ_FULL_PUV2018-34973.xml,31.01.2018,3,PUV/34973,PUV,2,2018-34973,PUV/34973,Zaniklý dokument,PUV/34973-2
Česká zemědělská univerzita v Praze ,CZ,2018-35071,OPENDATAST96_PT_CZ_FULL_PUV2018-35071.xml,15.06.2018,3,PUV/35071,PUV,2,2018-35071,PUV/35071,Zaniklý dokument,PUV/35071-2
Česká zemědělská univerzita v Praze ,CZ,2018-35278,OPENDATAST96_PT_CZ_FULL_PUV2018-35278.xml,21.08.2018,3,PUV/35278,PUV,2,2018-35278,PUV/35278,Zaniklý dokument,PUV/35278-2
Česká zemědělská univerzita v Praze ,CZ,2018-35506,OPENDATAST96_PT_CZ_FULL_PUV2018-35506.xml,23.10.2018,3,PUV/35506,PUV,2,2018-35506,PUV/35506,Zaniklý dokument,PUV/35506-2
Česká zemědělská univerzita v Praze ,CZ,2018-35621,OPENDATAST96_PT_CZ_FULL_PUV2018-35621.xml,16.11.2018,3,PUV/35621,PUV,2,2018-35621,PUV/35621,Zaniklý dokument,PUV/35621-2
Česká zemědělská univerzita v Praze ,CZ,2018-35682,OPENDATAST96_PT_CZ_FULL_PUV2018-35682.xml,30.11.2018,3,PUV/35682,PUV,2,2018-35682,PUV/35682,Zaniklý dokument,PUV/35682-2
Česká zemědělská univerzita v Praze ,CZ,2018-35714,OPENDATAST96_PT_CZ_FULL_PUV2018-35714.xml,07.12.2018,3,PUV/35714,PUV,2,2018-35714,PUV/35714,Zaniklý dokument,PUV/35714-2
