Applicant_name,Country_code,Application_number,File_name,Filing_date,ID_univerzita,API,TYP,TYP_cislo,Application_number,API,STAV,API_typ
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-270,OPENDATAST96_PT_CZ_FULL_PV2017-270.xml,42871,4,PT/2017-270,PT,1,2017-270,PT/2017-270,ZaniklĂ˝ dokument,PT/2017-270-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-34,OPENDATAST96_PT_CZ_FULL_PV2017-34.xml,42759,4,PT/2017-34,PT,1,2017-34,PT/2017-34,ZaniklĂ˝ dokument,PT/2017-34-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-346,OPENDATAST96_PT_CZ_FULL_PV2017-346.xml,42902,4,PT/2017-346,PT,1,2017-346,PT/2017-346,ZaniklĂ˝ dokument,PT/2017-346-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-386,OPENDATAST96_PT_CZ_FULL_PV2017-386.xml,42916,4,PT/2017-386,PT,1,2017-386,PT/2017-386,ZaniklĂ˝ dokument,PT/2017-386-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-413,OPENDATAST96_PT_CZ_FULL_PV2017-413.xml,42934,4,PT/2017-413,PT,1,2017-413,PT/2017-413,ZaniklĂ˝ dokument,PT/2017-413-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-520,OPENDATAST96_PT_CZ_FULL_PV2017-520.xml,42985,4,PT/2017-520,PT,1,2017-520,PT/2017-520,ZaniklĂ˝ dokument,PT/2017-520-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-710,OPENDATAST96_PT_CZ_FULL_PV2017-710.xml,43045,4,PT/2017-710,PT,1,2017-710,PT/2017-710,ZaniklĂ˝ dokument,PT/2017-710-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-712,OPENDATAST96_PT_CZ_FULL_PV2017-712.xml,43045,4,PT/2017-712,PT,1,2017-712,PT/2017-712,ZaniklĂ˝ dokument,PT/2017-712-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-718,OPENDATAST96_PT_CZ_FULL_PV2017-718.xml,43047,4,PT/2017-718,PT,1,2017-718,PT/2017-718,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2017-718-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-860,OPENDATAST96_PT_CZ_FULL_PV2017-860.xml,43100,4,PT/2017-860,PT,1,2017-860,PT/2017-860,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2017-860-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2017-94,OPENDATAST96_PT_CZ_FULL_PV2017-94.xml,42783,4,PT/2017-94,PT,1,2017-94,PT/2017-94,ZaniklĂ˝ dokument,PT/2017-94-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-291,OPENDATAST96_PT_CZ_FULL_PV2018-291.xml,43265,4,PT/2018-291,PT,1,2018-291,PT/2018-291,ZaniklĂ˝ dokument,PT/2018-291-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-308,OPENDATAST96_PT_CZ_FULL_PV2018-308.xml,43276,4,PT/2018-308,PT,1,2018-308,PT/2018-308,ZaniklĂ˝ dokument,PT/2018-308-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-375,OPENDATAST96_PT_CZ_FULL_PV2018-375.xml,43306,4,PT/2018-375,PT,1,2018-375,PT/2018-375,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2018-375-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-537,OPENDATAST96_PT_CZ_FULL_PV2018-537.xml,43382,4,PT/2018-537,PT,1,2018-537,PT/2018-537,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2018-537-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-587,OPENDATAST96_PT_CZ_FULL_PV2018-587.xml,43402,4,PT/2018-587,PT,1,2018-587,PT/2018-587,ZaniklĂ˝ dokument,PT/2018-587-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-593,OPENDATAST96_PT_CZ_FULL_PV2018-593.xml,43404,4,PT/2018-593,PT,1,2018-593,PT/2018-593,ZaniklĂ˝ dokument,PT/2018-593-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-64,OPENDATAST96_PT_CZ_FULL_PV2018-64.xml,43139,4,PT/2018-64,PT,1,2018-64,PT/2018-64,PlatnĂ˝ dokument,PT/2018-64-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-696,OPENDATAST96_PT_CZ_FULL_PV2018-696.xml,43446,4,PT/2018-696,PT,1,2018-696,PT/2018-696,ZaniklĂ˝ dokument,PT/2018-696-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-738,OPENDATAST96_PT_CZ_FULL_PV2018-738.xml,43455,4,PT/2018-738,PT,1,2018-738,PT/2018-738,ZaniklĂ˝ dokument,PT/2018-738-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2018-739,OPENDATAST96_PT_CZ_FULL_PV2018-739.xml,43455,4,PT/2018-739,PT,1,2018-739,PT/2018-739,ZaniklĂ˝ dokument,PT/2018-739-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2019-387,OPENDATAST96_PT_CZ_FULL_PV2019-387.xml,43635,4,PT/2019-387,PT,1,2019-387,PT/2019-387,ZaniklĂ˝ dokument,PT/2019-387-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2019-410,OPENDATAST96_PT_CZ_FULL_PV2019-410.xml,43640,4,PT/2019-410,PT,1,2019-410,PT/2019-410,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2019-410-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2019-543,OPENDATAST96_PT_CZ_FULL_PV2019-543.xml,43697,4,PT/2019-543,PT,1,2019-543,PT/2019-543,ZaniklĂ˝ dokument,PT/2019-543-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2019-648,OPENDATAST96_PT_CZ_FULL_PV2019-648.xml,43756,4,PT/2019-648,PT,1,2019-648,PT/2019-648,ZaniklĂ˝ dokument,PT/2019-648-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze,CZ,2020-549,OPENDATAST96_PT_CZ_FULL_PV2020-549.xml,44114,4,PT/2020-549,PT,1,2020-549,PT/2020-549,ZaniklĂ˝ dokument,PT/2020-549-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze  
Fakulta  elektrotechnickĂˇ",CZ,2013-28518,OPENDATAST96_PT_CZ_FULL_PUV2013-28518.xml,41541,4,PUV/28518,PUV,2,2013-28518,PUV/28518,ZaniklĂ˝ dokument,PUV/28518-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - Fakulta elektrotechnickĂˇ,CZ,2013-27327,OPENDATAST96_PT_CZ_FULL_PUV2013-27327.xml,41288,4,PUV/27327,PUV,2,2013-27327,PUV/27327,ZaniklĂ˝ dokument,PUV/27327-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta elektrotechnickĂˇ,CZ,2013-149,OPENDATAST96_PT_CZ_FULL_PV2013-149.xml,41332,4,PT/2013-149,PT,1,2013-149,PT/2013-149,ZaniklĂ˝ dokument,PT/2013-149-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta elektrotechnickĂˇ,CZ,2013-218,OPENDATAST96_PT_CZ_FULL_PV2013-218.xml,41358,4,PT/2013-218,PT,1,2013-218,PT/2013-218,ZaniklĂ˝ dokument,PT/2013-218-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-28985,OPENDATAST96_PT_CZ_DIFF_PUV2013-28985.xml,41627,4,PUV/28985,PUV,2,2013-28985,PUV/28985,ZaniklĂ˝ dokument,PUV/28985-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-27307,OPENDATAST96_PT_CZ_FULL_PUV2013-27307.xml,41283,4,PUV/27307,PUV,2,2013-27307,PUV/27307,ZaniklĂ˝ dokument,PUV/27307-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-27482,OPENDATAST96_PT_CZ_FULL_PUV2013-27482.xml,41326,4,PUV/27482,PUV,2,2013-27482,PUV/27482,ZaniklĂ˝ dokument,PUV/27482-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-27664,OPENDATAST96_PT_CZ_FULL_PUV2013-27664.xml,41360,4,PUV/27664,PUV,2,2013-27664,PUV/27664,ZaniklĂ˝ dokument,PUV/27664-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-27696,OPENDATAST96_PT_CZ_FULL_PUV2013-27696.xml,41367,4,PUV/27696,PUV,2,2013-27696,PUV/27696,ZaniklĂ˝ dokument,PUV/27696-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-28158,OPENDATAST96_PT_CZ_FULL_PUV2013-28158.xml,41458,4,PUV/28158,PUV,2,2013-28158,PUV/28158,ZaniklĂ˝ dokument,PUV/28158-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-28159,OPENDATAST96_PT_CZ_FULL_PUV2013-28159.xml,41458,4,PUV/28159,PUV,2,2013-28159,PUV/28159,ZaniklĂ˝ dokument,PUV/28159-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-28807,OPENDATAST96_PT_CZ_FULL_PUV2013-28807.xml,41599,4,PUV/28807,PUV,2,2013-28807,PUV/28807,ZaniklĂ˝ dokument,PUV/28807-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-28808,OPENDATAST96_PT_CZ_FULL_PUV2013-28808.xml,41599,4,PUV/28808,PUV,2,2013-28808,PUV/28808,ZaniklĂ˝ dokument,PUV/28808-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-129,OPENDATAST96_PT_CZ_FULL_PV2013-129.xml,41326,4,PT/2013-129,PT,1,2013-129,PT/2013-129,ZaniklĂ˝ dokument,PT/2013-129-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-229,OPENDATAST96_PT_CZ_FULL_PV2013-229.xml,41360,4,PT/2013-229,PT,1,2013-229,PT/2013-229,ZaniklĂ˝ dokument,PT/2013-229-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-918,OPENDATAST96_PT_CZ_FULL_PV2013-918.xml,41599,4,PT/2013-918,PT,1,2013-918,PT/2013-918,ZaniklĂ˝ dokument,PT/2013-918-1
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze - fakulta stavebnĂ­,CZ,2013-919,OPENDATAST96_PT_CZ_FULL_PV2013-919.xml,41599,4,PT/2013-919,PT,1,2013-919,PT/2013-919,ZaniklĂ˝ dokument,PT/2013-919-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
(ÄŚeskĂ˝ institut informatiky, robotiky a kybernetiky)",CZ,2019-779,OPENDATAST96_PT_CZ_DIFF_PV2019-779.xml,43816,4,PT/2019-779,PT,1,2019-779,PT/2019-779,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PT/2019-779-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta elektrotechnickĂˇ",CZ,2013-27316,OPENDATAST96_PT_CZ_FULL_PUV2013-27316.xml,41284,4,PUV/27316,PUV,2,2013-27316,PUV/27316,ZaniklĂ˝ dokument,PUV/27316-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta elektrotechnickĂˇ",CZ,2013-27419,OPENDATAST96_PT_CZ_FULL_PUV2013-27419.xml,41312,4,PUV/27419,PUV,2,2013-27419,PUV/27419,ZaniklĂ˝ dokument,PUV/27419-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta elektrotechnickĂˇ",CZ,2013-27649,OPENDATAST96_PT_CZ_FULL_PUV2013-27649.xml,41358,4,PUV/27649,PUV,2,2013-27649,PUV/27649,ZaniklĂ˝ dokument,PUV/27649-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta elektrotechnickĂˇ",CZ,2013-27997,OPENDATAST96_PT_CZ_FULL_PUV2013-27997.xml,41423,4,PUV/27997,PUV,2,2013-27997,PUV/27997,ZaniklĂ˝ dokument,PUV/27997-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta elektrotechnickĂˇ",CZ,2014-29383,OPENDATAST96_PT_CZ_FULL_PUV2014-29383.xml,41724,4,PUV/29383,PUV,2,2014-29383,PUV/29383,ZaniklĂ˝ dokument,PUV/29383-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta elektrotechnickĂˇ",CZ,2014-29471,OPENDATAST96_PT_CZ_FULL_PUV2014-29471.xml,41744,4,PUV/29471,PUV,2,2014-29471,PUV/29471,ZaniklĂ˝ dokument,PUV/29471-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta elektrotechnickĂˇ",CZ,2014-29549,OPENDATAST96_PT_CZ_FULL_PUV2014-29549.xml,41772,4,PUV/29549,PUV,2,2014-29549,PUV/29549,ZaniklĂ˝ dokument,PUV/29549-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta stavebnĂ­",CZ,2013-27561,OPENDATAST96_PT_CZ_FULL_PUV2013-27561.xml,41340,4,PUV/27561,PUV,2,2013-27561,PUV/27561,ZaniklĂ˝ dokument,PUV/27561-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta stavebnĂ­",CZ,2013-28185,OPENDATAST96_PT_CZ_FULL_PUV2013-28185.xml,41464,4,PUV/28185,PUV,2,2013-28185,PUV/28185,ZaniklĂ˝ dokument,PUV/28185-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta stavebnĂ­",CZ,2013-28235,OPENDATAST96_PT_CZ_FULL_PUV2013-28235.xml,41477,4,PUV/28235,PUV,2,2013-28235,PUV/28235,ZaniklĂ˝ dokument,PUV/28235-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta stavebnĂ­",CZ,2013-28236,OPENDATAST96_PT_CZ_FULL_PUV2013-28236.xml,41477,4,PUV/28236,PUV,2,2013-28236,PUV/28236,ZaniklĂ˝ dokument,PUV/28236-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
Fakulta stavebnĂ­",CZ,2013-28237,OPENDATAST96_PT_CZ_FULL_PUV2013-28237.xml,41477,4,PUV/28237,PUV,2,2013-28237,PUV/28237,ZaniklĂ˝ dokument,PUV/28237-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
KloknerĹŻv Ăşstav",CZ,2013-28047,OPENDATAST96_PT_CZ_DIFF_PUV2013-28047.xml,41435,4,PUV/28047,PUV,2,2013-28047,PUV/28047,ZaniklĂ˝ dokument,PUV/28047-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2013-822,OPENDATAST96_PT_CZ_DIFF_PV2013-822.xml,41572,4,PT/2013-822,PT,1,2013-822,PT/2013-822,ZaniklĂ˝ dokument,PT/2013-822-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2013-28728,OPENDATAST96_PT_CZ_FULL_PUV2013-28728.xml,41583,4,PUV/28728,PUV,2,2013-28728,PUV/28728,ZaniklĂ˝ dokument,PUV/28728-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze 
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2018-34962,OPENDATAST96_PT_CZ_FULL_PUV2018-34962.xml,43235,4,PUV/34962,PUV,2,2018-34962,PUV/34962,PlatnĂ˝ dokument,PUV/34962-2
ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze- Fakulta stavebnĂ­,CZ,2014-29063,OPENDATAST96_PT_CZ_FULL_PUV2014-29063.xml,41649,4,PUV/29063,PUV,2,2014-29063,PUV/29063,ZaniklĂ˝ dokument,PUV/29063-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
Fakulta elektrotechnickĂˇ",CZ,2013-27378,OPENDATAST96_PT_CZ_FULL_PUV2013-27378.xml,41303,4,PUV/27378,PUV,2,2013-27378,PUV/27378,ZaniklĂ˝ dokument,PUV/27378-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
Fakulta stavebnĂ­",CZ,2013-28819,OPENDATAST96_PT_CZ_FULL_PUV2013-28819.xml,41600,4,PUV/28819,PUV,2,2013-28819,PUV/28819,ZaniklĂ˝ dokument,PUV/28819-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
Fakulta stavebnĂ­",CZ,2013-28820,OPENDATAST96_PT_CZ_FULL_PUV2013-28820.xml,41600,4,PUV/28820,PUV,2,2013-28820,PUV/28820,ZaniklĂ˝ dokument,PUV/28820-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2015-30625,OPENDATAST96_PT_CZ_DIFF_PUV2015-30625.xml,42027,4,PUV/30625,PUV,2,2015-30625,PUV/30625,PlatnĂ˝ dokument,PUV/30625-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2015-30626,OPENDATAST96_PT_CZ_DIFF_PUV2015-30626.xml,42027,4,PUV/30626,PUV,2,2015-30626,PUV/30626,PlatnĂ˝ dokument,PUV/30626-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2015-31545,OPENDATAST96_PT_CZ_DIFF_PUV2015-31545.xml,42269,4,PUV/31545,PUV,2,2015-31545,PUV/31545,PlatnĂ˝ dokument,PUV/31545-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2013-28819,OPENDATAST96_PT_CZ_FULL_PUV2013-28819.xml,41600,4,PUV/28819,PUV,2,2013-28819,PUV/28819,ZaniklĂ˝ dokument,PUV/28819-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2013-28820,OPENDATAST96_PT_CZ_FULL_PUV2013-28820.xml,41600,4,PUV/28820,PUV,2,2013-28820,PUV/28820,ZaniklĂ˝ dokument,PUV/28820-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2014-29063,OPENDATAST96_PT_CZ_FULL_PUV2014-29063.xml,41649,4,PUV/29063,PUV,2,2014-29063,PUV/29063,ZaniklĂ˝ dokument,PUV/29063-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2014-29288,OPENDATAST96_PT_CZ_FULL_PUV2014-29288.xml,41697,4,PUV/29288,PUV,2,2014-29288,PUV/29288,ZaniklĂ˝ dokument,PUV/29288-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2015-30691,OPENDATAST96_PT_CZ_FULL_PUV2015-30691.xml,42039,4,PUV/30691,PUV,2,2015-30691,PUV/30691,ZaniklĂ˝ dokument,PUV/30691-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze
UniverzitnĂ­ centrum energeticky efektivnĂ­ch budov",CZ,2014-123,OPENDATAST96_PT_CZ_FULL_PV2014-123.xml,41697,4,PT/2014-123,PT,1,2014-123,PT/2014-123,ZaniklĂ˝ dokument,PT/2014-123-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta biomedicĂ­nskĂ©ho inĹľenĂ˝rstvĂ­",CZ,2013-27389,OPENDATAST96_PT_CZ_FULL_PUV2013-27389.xml,41304,4,PUV/27389,PUV,2,2013-27389,PUV/27389,ZaniklĂ˝ dokument,PUV/27389-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta biomedicĂ­nskĂ©ho inĹľenĂ˝rstvĂ­",CZ,2013-27470,OPENDATAST96_PT_CZ_FULL_PUV2013-27470.xml,41323,4,PUV/27470,PUV,2,2013-27470,PUV/27470,ZaniklĂ˝ dokument,PUV/27470-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta biomedicĂ­nskĂ©ho inĹľenĂ˝rstvĂ­",CZ,2013-27581,OPENDATAST96_PT_CZ_FULL_PUV2013-27581.xml,41344,4,PUV/27581,PUV,2,2013-27581,PUV/27581,ZaniklĂ˝ dokument,PUV/27581-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta biomedicĂ­nskĂ©ho inĹľenĂ˝rstvĂ­",CZ,2013-27989,OPENDATAST96_PT_CZ_FULL_PUV2013-27989.xml,41421,4,PUV/27989,PUV,2,2013-27989,PUV/27989,ZaniklĂ˝ dokument,PUV/27989-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta biomedicĂ­nskĂ©ho inĹľenĂ˝rstvĂ­",CZ,2013-28454,OPENDATAST96_PT_CZ_FULL_PUV2013-28454.xml,41532,4,PUV/28454,PUV,2,2013-28454,PUV/28454,ZaniklĂ˝ dokument,PUV/28454-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta dopravnĂ­, Ăšstav leteckĂ© dopravy",CZ,2013-28377,OPENDATAST96_PT_CZ_DIFF_PUV2013-28377.xml,41514,4,PUV/28377,PUV,2,2013-28377,PUV/28377,ZaniklĂ˝ dokument,PUV/28377-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta elektrotechnickĂˇ",CZ,2014-29313,OPENDATAST96_PT_CZ_FULL_PUV2014-29313.xml,41705,4,PUV/29313,PUV,2,2014-29313,PUV/29313,ZaniklĂ˝ dokument,PUV/29313-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta elektrotechnickĂˇ",CZ,2014-327,OPENDATAST96_PT_CZ_FULL_PV2014-327.xml,41772,4,PT/2014-327,PT,1,2014-327,PT/2014-327,ZaniklĂ˝ dokument,PT/2014-327-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta elektrotechnickĂˇ",CZ,2015-282,OPENDATAST96_PT_CZ_FULL_PV2015-282.xml,42121,4,PT/2015-282,PT,1,2015-282,PT/2015-282,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2015-282-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta stavebnĂ­, ExperimentĂˇlnĂ­ centrum",CZ,2013-27491,OPENDATAST96_PT_CZ_FULL_PUV2013-27491.xml,41327,4,PUV/27491,PUV,2,2013-27491,PUV/27491,ZaniklĂ˝ dokument,PUV/27491-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta stavebnĂ­, Katedra mapovĂˇnĂ­ a kartografie",CZ,2013-133,OPENDATAST96_PT_CZ_FULL_PV2013-133.xml,41327,4,PT/2013-133,PT,1,2013-133,PT/2013-133,ZaniklĂ˝ dokument,PT/2013-133-1
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta stavebnĂ­, Katedra mechaniky",CZ,2013-28505,OPENDATAST96_PT_CZ_FULL_PUV2013-28505.xml,41537,4,PUV/28505,PUV,2,2013-28505,PUV/28505,ZaniklĂ˝ dokument,PUV/28505-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta stavebnĂ­, Katedra speciĂˇlnĂ­ geodĂ©zie",CZ,2013-28003,OPENDATAST96_PT_CZ_FULL_PUV2013-28003.xml,41424,4,PUV/28003,PUV,2,2013-28003,PUV/28003,ZaniklĂ˝ dokument,PUV/28003-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta strojnĂ­ - Ăşstav energetiky",CZ,2013-28423,OPENDATAST96_PT_CZ_FULL_PUV2013-28423.xml,41523,4,PUV/28423,PUV,2,2013-28423,PUV/28423,ZaniklĂ˝ dokument,PUV/28423-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta strojnĂ­, Ăšstav materiĂˇlovĂ©ho inĹľenĂ˝rstvĂ­",CZ,2013-27710,OPENDATAST96_PT_CZ_FULL_PUV2013-27710.xml,41368,4,PUV/27710,PUV,2,2013-27710,PUV/27710,ZaniklĂ˝ dokument,PUV/27710-2
"ÄŚeskĂ© vysokĂ© uÄŤenĂ­ technickĂ© v Praze, 
Fakulta strojnĂ­, Ăšstav materiĂˇlovĂ©ho inĹľenĂ˝rstvĂ­",CZ,2013-27711,OPENDATAST96_PT_CZ_FULL_PUV2013-27711.xml,41368,4,PUV/27711,PUV,2,2013-27711,PUV/27711,ZaniklĂ˝ dokument,PUV/27711-2
